plate,transfer,rep,p,n,f
5,19,1,S,6,0.06382978723404255
5,19,1,A,0,0
5,19,1,B,5,0.05319148936170213
5,19,1,A/B,0,0
5,19,1,AB,0,0
5,19,1,E,0,0
5,19,2,U,92,0.9787234042553191
5,19,2,S,1,0.010638297872340425
5,19,2,A,0,0
5,19,2,B,1,0.010638297872340425
5,19,2,A/B,0,0
5,19,2,AB,0,0
5,19,2,E,0,0
5,19,3,U,87,0.925531914893617
5,19,3,S,3,0.031914893617021274
5,19,3,A,0,0
5,19,3,B,4,0.0425531914893617
5,19,3,A/B,0,0
5,19,3,AB,0,0
5,19,3,E,0,0
5,19,4,U,83,0.8829787234042553
5,19,4,S,6,0.06382978723404255
5,19,4,A,0,0
5,19,4,B,5,0.05319148936170213
5,19,4,A/B,0,0
5,19,4,AB,0,0
5,19,4,E,0,0
5,20,1,U,81,0.8617021276595744
5,20,1,S,2,0.02127659574468085
5,20,1,A,0,0
5,20,1,B,11,0.11702127659574468
5,20,1,A/B,0,0
5,20,1,AB,0,0
5,20,1,E,0,0
5,20,2,U,81,0.8617021276595744
5,20,2,S,5,0.05319148936170213
5,20,2,A,0,0
5,20,2,B,8,0.0851063829787234
5,20,2,A/B,0,0
5,20,2,AB,0,0
5,20,2,E,0,0
5,20,3,U,85,0.9042553191489362
5,20,3,S,4,0.0425531914893617
5,20,3,A,0,0
5,20,3,B,5,0.05319148936170213
5,20,3,A/B,0,0
5,20,3,AB,0,0
5,20,3,E,0,0
5,20,4,U,81,0.8617021276595744
5,20,4,S,5,0.05319148936170213
5,20,4,A,0,0
5,20,4,B,8,0.0851063829787234
5,20,4,A/B,0,0
5,20,4,AB,0,0
5,20,4,E,0,0
5,21,1,U,90,0.9574468085106383
5,21,1,S,0,0
5,21,1,A,4,0.0425531914893617
5,21,1,B,0,0
5,21,1,A/B,0,0
5,21,1,AB,0,0
5,21,1,E,0,0
5,21,2,U,93,0.9893617021276596
5,21,2,S,0,0
5,21,2,A,1,0.010638297872340425
5,21,2,B,0,0
5,21,2,A/B,0,0
5,21,2,AB,0,0
5,21,2,E,0,0
5,21,3,U,81,0.8617021276595744
5,21,3,S,0,0
5,21,3,A,13,0.13829787234042554
5,21,3,B,0,0
5,21,3,A/B,0,0
5,21,3,AB,0,0
5,21,3,E,0,0
5,21,4,U,81,0.8617021276595744
5,21,4,S,0,0
5,21,4,A,13,0.13829787234042554
5,21,4,B,0,0
5,21,4,A/B,0,0
5,21,4,AB,0,0
5,21,4,E,0,0
5,22,1,U,80,0.851063829787234
5,22,1,S,0,0
5,22,1,A,14,0.14893617021276595
5,22,1,B,0,0
5,22,1,A/B,0,0
5,22,1,AB,0,0
5,22,1,E,0,0
5,22,2,U,79,0.8404255319148937
5,22,2,S,0,0
5,22,2,A,15,0.1595744680851064
5,22,2,B,0,0
5,22,2,A/B,0,0
5,22,2,AB,0,0
5,22,2,E,0,0
5,22,3,U,63,0.6702127659574468
5,22,3,S,0,0
5,22,3,A,31,0.32978723404255317
5,22,3,B,0,0
5,22,3,A/B,0,0
5,22,3,AB,0,0
5,22,3,E,0,0
5,22,4,U,69,0.7340425531914894
5,22,4,S,0,0
5,22,4,A,25,0.26595744680851063
5,22,4,B,0,0
5,22,4,A/B,0,0
5,22,4,AB,0,0
5,22,4,E,0,0
5,23,1,U,80,0.851063829787234
5,23,1,S,5,0.05319148936170213
5,23,1,A,0,0
5,23,1,B,9,0.09574468085106383
5,23,1,A/B,0,0
5,23,1,AB,0,0
5,23,1,E,0,0
5,23,2,U,81,0.8617021276595744
5,23,2,S,4,0.0425531914893617
5,23,2,A,0,0
5,23,2,B,9,0.09574468085106383
5,23,2,A/B,0,0
5,23,2,AB,0,0
5,23,2,E,0,0
5,23,3,U,78,0.8297872340425532
5,23,3,S,9,0.09574468085106383
5,23,3,A,0,0
5,23,3,B,7,0.07446808510638298
5,23,3,A/B,0,0
5,23,3,AB,0,0
5,23,3,E,0,0
5,23,4,U,79,0.8404255319148937
5,23,4,S,6,0.06382978723404255
5,23,4,A,0,0
5,23,4,B,9,0.09574468085106383
5,23,4,A/B,0,0
5,23,4,AB,0,0
5,23,4,E,0,0
5,24,1,U,80,0.851063829787234
5,24,1,S,9,0.09574468085106383
5,24,1,A,0,0
5,24,1,B,5,0.05319148936170213
5,24,1,A/B,0,0
5,24,1,AB,0,0
5,24,1,E,0,0
5,24,2,U,85,0.9042553191489362
5,24,2,S,5,0.05319148936170213
5,24,2,A,0,0
5,24,2,B,4,0.0425531914893617
5,24,2,A/B,0,0
5,24,2,AB,0,0
5,24,2,E,0,0
5,24,3,U,77,0.8191489361702128
5,24,3,S,13,0.13829787234042554
5,24,3,A,0,0
5,24,3,B,4,0.0425531914893617
5,24,3,A/B,0,0
5,24,3,AB,0,0
5,24,3,E,0,0
5,24,4,U,82,0.8723404255319149
5,24,4,S,10,0.10638297872340426
5,24,4,A,0,0
5,24,4,B,2,0.02127659574468085
5,24,4,A/B,0,0
5,24,4,AB,0,0
5,24,4,E,0,0
5,25,1,U,87,0.925531914893617
5,25,1,S,1,0.010638297872340425
5,25,1,A,6,0.06382978723404255
5,25,1,B,0,0
5,25,1,A/B,0,0
5,25,1,AB,0,0
5,25,1,E,0,0
5,25,2,U,79,0.8404255319148937
5,25,2,S,0,0
5,25,2,A,15,0.1595744680851064
5,25,2,B,0,0
5,25,2,A/B,0,0
5,25,2,AB,0,0
5,25,2,E,0,0
5,25,3,U,82,0.8723404255319149
5,25,3,S,0,0
5,25,3,A,12,0.1276595744680851
5,25,3,B,0,0
5,25,3,A/B,0,0
5,25,3,AB,0,0
5,25,3,E,0,0
5,25,4,U,80,0.851063829787234
5,25,4,S,0,0
5,25,4,A,14,0.14893617021276595
5,25,4,B,0,0
5,25,4,A/B,0,0
5,25,4,AB,0,0
5,25,4,E,0,0
5,26,1,U,89,0.9468085106382979
5,26,1,S,0,0
5,26,1,A,5,0.05319148936170213
5,26,1,B,0,0
5,26,1,A/B,0,0
5,26,1,AB,0,0
5,26,1,E,0,0
5,26,2,U,83,0.8829787234042553
5,26,2,S,0,0
5,26,2,A,11,0.11702127659574468
5,26,2,B,0,0
5,26,2,A/B,0,0
5,26,2,AB,0,0
5,26,2,E,0,0
5,26,3,U,81,0.8617021276595744
5,26,3,S,0,0
5,26,3,A,13,0.13829787234042554
5,26,3,B,0,0
5,26,3,A/B,0,0
5,26,3,AB,0,0
5,26,3,E,0,0
5,26,4,U,82,0.8723404255319149
5,26,4,S,0,0
5,26,4,A,12,0.1276595744680851
5,26,4,B,0,0
5,26,4,A/B,0,0
5,26,4,AB,0,0
5,26,4,E,0,0
5,27,1,U,76,0.8085106382978723
5,27,1,S,7,0.07446808510638298
5,27,1,A,2,0.02127659574468085
5,27,1,B,9,0.09574468085106383
5,27,1,A/B,0,0
5,27,1,AB,0,0
5,27,1,E,0,0
5,27,2,U,79,0.8404255319148937
5,27,2,S,9,0.09574468085106383
5,27,2,A,0,0
5,27,2,B,6,0.06382978723404255
5,27,2,A/B,0,0
5,27,2,AB,0,0
5,27,2,E,0,0
5,27,3,U,79,0.8404255319148937
5,27,3,S,8,0.0851063829787234
5,27,3,A,0,0
5,27,3,B,7,0.07446808510638298
5,27,3,A/B,0,0
5,27,3,AB,0,0
5,27,3,E,0,0
5,27,4,U,77,0.8191489361702128
5,27,4,S,8,0.0851063829787234
5,27,4,A,0,0
5,27,4,B,9,0.09574468085106383
5,27,4,A/B,0,0
5,27,4,AB,0,0
5,27,4,E,0,0
5,28,1,U,84,0.8936170212765957
5,28,1,S,5,0.05319148936170213
5,28,1,A,0,0
5,28,1,B,5,0.05319148936170213
5,28,1,A/B,0,0
5,28,1,AB,0,0
5,28,1,E,0,0
5,28,2,U,83,0.8829787234042553
5,28,2,S,6,0.06382978723404255
5,28,2,A,0,0
5,28,2,B,5,0.05319148936170213
5,28,2,A/B,0,0
5,28,2,AB,0,0
5,28,2,E,0,0
5,28,3,U,79,0.8404255319148937
5,28,3,S,13,0.13829787234042554
5,28,3,A,0,0
5,28,3,B,2,0.02127659574468085
5,28,3,A/B,0,0
5,28,3,AB,0,0
5,28,3,E,0,0
5,28,4,U,85,0.9042553191489362
5,28,4,S,4,0.0425531914893617
5,28,4,A,0,0
5,28,4,B,5,0.05319148936170213
5,28,4,A/B,0,0
5,28,4,AB,0,0
5,28,4,E,0,0
5,29,1,U,88,0.9361702127659575
5,29,1,S,1,0.010638297872340425
5,29,1,A,5,0.05319148936170213
5,29,1,B,0,0
5,29,1,A/B,0,0
5,29,1,AB,0,0
5,29,1,E,0,0
5,29,2,U,89,0.9468085106382979
5,29,2,S,0,0
5,29,2,A,5,0.05319148936170213
5,29,2,B,0,0
5,29,2,A/B,0,0
5,29,2,AB,0,0
5,29,2,E,0,0
5,29,3,U,86,0.9148936170212766
5,29,3,S,1,0.010638297872340425
5,29,3,A,7,0.07446808510638298
5,29,3,B,0,0
5,29,3,A/B,0,0
5,29,3,AB,0,0
5,29,3,E,0,0
5,29,4,U,91,0.9680851063829787
5,29,4,S,0,0
5,29,4,A,3,0.031914893617021274
5,29,4,B,0,0
5,29,4,A/B,0,0
5,29,4,AB,0,0
5,29,4,E,0,0
5,30,1,U,72,0.7659574468085106
5,30,1,S,1,0.010638297872340425
5,30,1,A,21,0.22340425531914893
5,30,1,B,0,0
5,30,1,A/B,0,0
5,30,1,AB,0,0
5,30,1,E,0,0
5,30,2,U,73,0.776595744680851
5,30,2,S,2,0.02127659574468085
5,30,2,A,19,0.20212765957446807
5,30,2,B,0,0
5,30,2,A/B,0,0
5,30,2,AB,0,0
5,30,2,E,0,0
5,30,3,U,69,0.7340425531914894
5,30,3,S,1,0.010638297872340425
5,30,3,A,24,0.2553191489361702
5,30,3,B,0,0
5,30,3,A/B,0,0
5,30,3,AB,0,0
5,30,3,E,0,0
5,30,4,U,80,0.851063829787234
5,30,4,S,0,0
5,30,4,A,14,0.14893617021276595
5,30,4,B,0,0
5,30,4,A/B,0,0
5,30,4,AB,0,0
5,30,4,E,0,0
5,31,1,U,84,0.8936170212765957
5,31,1,S,5,0.05319148936170213
5,31,1,A,0,0
5,31,1,B,5,0.05319148936170213
5,31,1,A/B,0,0
5,31,1,AB,0,0
5,31,1,E,0,0
5,31,2,U,86,0.9148936170212766
5,31,2,S,1,0.010638297872340425
5,31,2,A,0,0
5,31,2,B,7,0.07446808510638298
5,31,2,A/B,0,0
5,31,2,AB,0,0
5,31,2,E,0,0
5,31,3,U,85,0.9042553191489362
5,31,3,S,3,0.031914893617021274
5,31,3,A,0,0
5,31,3,B,6,0.06382978723404255
5,31,3,A/B,0,0
5,31,3,AB,0,0
5,31,3,E,0,0
5,31,4,U,81,0.8617021276595744
5,31,4,S,5,0.05319148936170213
5,31,4,A,0,0
5,31,4,B,8,0.0851063829787234
5,31,4,A/B,0,0
5,31,4,AB,0,0
5,31,4,E,0,0
5,32,1,U,84,0.8936170212765957
5,32,1,S,5,0.05319148936170213
5,32,1,A,0,0
5,32,1,B,5,0.05319148936170213
5,32,1,A/B,0,0
5,32,1,AB,0,0
5,32,1,E,0,0
5,32,2,U,90,0.9574468085106383
5,32,2,S,3,0.031914893617021274
5,32,2,A,0,0
5,32,2,B,1,0.010638297872340425
5,32,2,A/B,0,0
5,32,2,AB,0,0
5,32,2,E,0,0
5,32,3,U,85,0.9042553191489362
5,32,3,S,4,0.0425531914893617
5,32,3,A,0,0
5,32,3,B,5,0.05319148936170213
5,32,3,A/B,0,0
5,32,3,AB,0,0
5,32,3,E,0,0
5,32,4,U,81,0.8617021276595744
5,32,4,S,8,0.0851063829787234
5,32,4,A,0,0
5,32,4,B,5,0.05319148936170213
5,32,4,A/B,0,0
5,32,4,AB,0,0
5,32,4,E,0,0
5,33,1,U,77,0.8191489361702128
5,33,1,S,6,0.06382978723404255
5,33,1,A,11,0.11702127659574468
5,33,1,B,0,0
5,33,1,A/B,0,0
5,33,1,AB,0,0
5,33,1,E,0,0
5,33,2,U,83,0.8829787234042553
5,33,2,S,2,0.02127659574468085
5,33,2,A,9,0.09574468085106383
5,33,2,B,0,0
5,33,2,A/B,0,0
5,33,2,AB,0,0
5,33,2,E,0,0
5,33,3,U,86,0.9148936170212766
5,33,3,S,0,0
5,33,3,A,8,0.0851063829787234
5,33,3,B,0,0
5,33,3,A/B,0,0
5,33,3,AB,0,0
5,33,3,E,0,0
5,33,4,U,77,0.8191489361702128
5,33,4,S,1,0.010638297872340425
5,33,4,A,16,0.1702127659574468
5,33,4,B,0,0
5,33,4,A/B,0,0
5,33,4,AB,0,0
5,33,4,E,0,0
5,34,1,U,68,0.723404255319149
5,34,1,S,5,0.05319148936170213
5,34,1,A,21,0.22340425531914893
5,34,1,B,0,0
5,34,1,A/B,0,0
5,34,1,AB,0,0
5,34,1,E,0,0
5,34,2,U,83,0.8829787234042553
5,34,2,S,3,0.031914893617021274
5,34,2,A,8,0.0851063829787234
5,34,2,B,0,0
5,34,2,A/B,0,0
5,34,2,AB,0,0
5,34,2,E,0,0
5,34,3,U,80,0.851063829787234
5,34,3,S,0,0
5,34,3,A,14,0.14893617021276595
5,34,3,B,0,0
5,34,3,A/B,0,0
5,34,3,AB,0,0
5,34,3,E,0,0
5,34,4,U,70,0.7446808510638298
5,34,4,S,1,0.010638297872340425
5,34,4,A,23,0.24468085106382978
5,34,4,B,0,0
5,34,4,A/B,0,0
5,34,4,AB,0,0
5,34,4,E,0,0
5,35,1,U,77,0.8191489361702128
5,35,1,S,8,0.0851063829787234
5,35,1,A,2,0.02127659574468085
5,35,1,B,7,0.07446808510638298
5,35,1,A/B,0,0
5,35,1,AB,0,0
5,35,1,E,0,0
5,35,2,U,86,0.9148936170212766
5,35,2,S,7,0.07446808510638298
5,35,2,A,0,0
5,35,2,B,1,0.010638297872340425
5,35,2,A/B,0,0
5,35,2,AB,0,0
5,35,2,E,0,0
5,35,3,U,81,0.8617021276595744
5,35,3,S,6,0.06382978723404255
5,35,3,A,0,0
5,35,3,B,7,0.07446808510638298
5,35,3,A/B,0,0
5,35,3,AB,0,0
5,35,3,E,0,0
5,35,4,U,82,0.8723404255319149
5,35,4,S,4,0.0425531914893617
5,35,4,A,0,0
5,35,4,B,8,0.0851063829787234
5,35,4,A/B,0,0
5,35,4,AB,0,0
5,35,4,E,0,0
5,36,1,U,73,0.776595744680851
5,36,1,S,10,0.10638297872340426
5,36,1,A,0,0
5,36,1,B,11,0.11702127659574468
5,36,1,A/B,0,0
5,36,1,AB,0,0
5,36,1,E,0,0
5,36,2,U,78,0.8297872340425532
5,36,2,S,8,0.0851063829787234
5,36,2,A,0,0
5,36,2,B,8,0.0851063829787234
5,36,2,A/B,0,0
5,36,2,AB,0,0
5,36,2,E,0,0
5,36,3,U,73,0.776595744680851
5,36,3,S,13,0.13829787234042554
5,36,3,A,0,0
5,36,3,B,8,0.0851063829787234
5,36,3,A/B,0,0
5,36,3,AB,0,0
5,36,3,E,0,0
5,36,4,U,75,0.7978723404255319
5,36,4,S,7,0.07446808510638298
5,36,4,A,0,0
5,36,4,B,12,0.1276595744680851
5,36,4,A/B,0,0
5,36,4,AB,0,0
5,36,4,E,0,0
5,37,1,U,88,0.9361702127659575
5,37,1,S,2,0.02127659574468085
5,37,1,A,4,0.0425531914893617
5,37,1,B,0,0
5,37,1,A/B,0,0
5,37,1,AB,0,0
5,37,1,E,0,0
5,37,2,U,93,0.9893617021276596
5,37,2,S,1,0.010638297872340425
5,37,2,A,0,0
5,37,2,B,0,0
5,37,2,A/B,0,0
5,37,2,AB,0,0
5,37,2,E,0,0
5,37,3,U,86,0.9148936170212766
5,37,3,S,2,0.02127659574468085
5,37,3,A,6,0.06382978723404255
5,37,3,B,0,0
5,37,3,A/B,0,0
5,37,3,AB,0,0
5,37,3,E,0,0
5,37,4,U,90,0.9574468085106383
5,37,4,S,3,0.031914893617021274
5,37,4,A,1,0.010638297872340425
5,37,4,B,0,0
5,37,4,A/B,0,0
5,37,4,AB,0,0
5,37,4,E,0,0
5,38,1,U,72,0.7659574468085106
5,38,1,S,1,0.010638297872340425
5,38,1,A,21,0.22340425531914893
5,38,1,B,0,0
5,38,1,A/B,0,0
5,38,1,AB,0,0
5,38,1,E,0,0
5,38,2,U,78,0.8297872340425532
5,38,2,S,1,0.010638297872340425
5,38,2,A,15,0.1595744680851064
5,38,2,B,0,0
5,38,2,A/B,0,0
5,38,2,AB,0,0
5,38,2,E,0,0
5,38,3,U,75,0.7978723404255319
5,38,3,S,2,0.02127659574468085
5,38,3,A,17,0.18085106382978725
5,38,3,B,0,0
5,38,3,A/B,0,0
5,38,3,AB,0,0
5,38,3,E,0,0
5,38,4,U,79,0.8404255319148937
5,38,4,S,1,0.010638297872340425
5,38,4,A,14,0.14893617021276595
5,38,4,B,0,0
5,38,4,A/B,0,0
5,38,4,AB,0,0
5,38,4,E,0,0
5,39,1,U,76,0.8085106382978723
5,39,1,S,3,0.031914893617021274
5,39,1,A,3,0.031914893617021274
5,39,1,B,12,0.1276595744680851
5,39,1,A/B,0,0
5,39,1,AB,0,0
5,39,1,E,0,0
5,39,2,U,78,0.8297872340425532
5,39,2,S,6,0.06382978723404255
5,39,2,A,0,0
5,39,2,B,10,0.10638297872340426
5,39,2,A/B,0,0
5,39,2,AB,0,0
5,39,2,E,0,0
5,39,3,U,78,0.8297872340425532
5,39,3,S,6,0.06382978723404255
5,39,3,A,1,0.010638297872340425
5,39,3,B,9,0.09574468085106383
5,39,3,A/B,0,0
5,39,3,AB,0,0
5,39,3,E,0,0
5,39,4,U,76,0.8085106382978723
5,39,4,S,3,0.031914893617021274
5,39,4,A,3,0.031914893617021274
5,39,4,B,12,0.1276595744680851
5,39,4,A/B,0,0
5,39,4,AB,0,0
5,39,4,E,0,0
5,40,1,U,67,0.7127659574468085
5,40,1,S,0,0
5,40,1,A,1,0.010638297872340425
5,40,1,B,26,0.2765957446808511
5,40,1,A/B,0,0
5,40,1,AB,0,0
5,40,1,E,0,0
5,40,2,U,72,0.7659574468085106
5,40,2,S,0,0
5,40,2,A,0,0
5,40,2,B,22,0.23404255319148937
5,40,2,A/B,0,0
5,40,2,AB,0,0
5,40,2,E,0,0
5,40,3,U,66,0.7021276595744681
5,40,3,S,0,0
5,40,3,A,0,0
5,40,3,B,27,0.2872340425531915
5,40,3,A/B,1,0.010638297872340425
5,40,3,AB,0,0
5,40,3,E,0,0
5,40,4,U,64,0.6808510638297872
5,40,4,S,0,0
5,40,4,A,0,0
5,40,4,B,29,0.30851063829787234
5,40,4,A/B,1,0.010638297872340425
5,40,4,AB,0,0
5,40,4,E,0,0
5,41,1,U,81,0.8617021276595744
5,41,1,S,0,0
5,41,1,A,13,0.13829787234042554
5,41,1,B,0,0
5,41,1,A/B,0,0
5,41,1,AB,0,0
5,41,1,E,0,0
5,41,2,U,93,0.9893617021276596
5,41,2,S,1,0.010638297872340425
5,41,2,A,0,0
5,41,2,B,0,0
5,41,2,A/B,0,0
5,41,2,AB,0,0
5,41,2,E,0,0
5,41,3,U,82,0.8723404255319149
5,41,3,S,1,0.010638297872340425
5,41,3,A,11,0.11702127659574468
5,41,3,B,0,0
5,41,3,A/B,0,0
5,41,3,AB,0,0
5,41,3,E,0,0
5,41,4,U,76,0.8085106382978723
5,41,4,S,0,0
5,41,4,A,18,0.19148936170212766
5,41,4,B,0,0
5,41,4,A/B,0,0
5,41,4,AB,0,0
5,41,4,E,0,0
5,42,1,U,67,0.7127659574468085
5,42,1,S,3,0.031914893617021274
5,42,1,A,24,0.2553191489361702
5,42,1,B,0,0
5,42,1,A/B,0,0
5,42,1,AB,0,0
5,42,1,E,0,0
5,42,2,U,93,0.9893617021276596
5,42,2,S,1,0.010638297872340425
5,42,2,A,0,0
5,42,2,B,0,0
5,42,2,A/B,0,0
5,42,2,AB,0,0
5,42,2,E,0,0
5,42,3,U,63,0.6702127659574468
5,42,3,S,1,0.010638297872340425
5,42,3,A,30,0.3191489361702128
5,42,3,B,0,0
5,42,3,A/B,0,0
5,42,3,AB,0,0
5,42,3,E,0,0
5,42,4,U,60,0.6382978723404256
5,42,4,S,1,0.010638297872340425
5,42,4,A,33,0.35106382978723405
5,42,4,B,0,0
5,42,4,A/B,0,0
5,42,4,AB,0,0
5,42,4,E,0,0
5,43,1,U,87,0.925531914893617
5,43,1,S,4,0.0425531914893617
5,43,1,A,0,0
5,43,1,B,3,0.031914893617021274
5,43,1,A/B,0,0
5,43,1,AB,0,0
5,43,1,E,0,0
5,43,2,U,86,0.9148936170212766
5,43,2,S,7,0.07446808510638298
5,43,2,A,0,0
5,43,2,B,1,0.010638297872340425
5,43,2,A/B,0,0
5,43,2,AB,0,0
5,43,2,E,0,0
5,43,3,U,86,0.9148936170212766
5,43,3,S,2,0.02127659574468085
5,43,3,A,1,0.010638297872340425
5,43,3,B,4,0.0425531914893617
5,43,3,A/B,1,0.010638297872340425
5,43,3,AB,0,0
5,43,3,E,0,0
5,43,4,U,83,0.8829787234042553
5,43,4,S,5,0.05319148936170213
5,43,4,A,0,0
5,43,4,B,4,0.0425531914893617
5,43,4,A/B,2,0.02127659574468085
5,43,4,AB,0,0
5,43,4,E,0,0
5,44,1,U,79,0.8404255319148937
5,44,1,S,8,0.0851063829787234
5,44,1,A,1,0.010638297872340425
5,44,1,B,6,0.06382978723404255
5,44,1,A/B,0,0
5,44,1,AB,0,0
5,44,1,E,0,0
5,44,2,U,90,0.9574468085106383
5,44,2,S,4,0.0425531914893617
5,44,2,A,0,0
5,44,2,B,0,0
5,44,2,A/B,0,0
5,44,2,AB,0,0
5,44,2,E,0,0
5,44,3,U,76,0.8085106382978723
5,44,3,S,8,0.0851063829787234
5,44,3,A,1,0.010638297872340425
5,44,3,B,9,0.09574468085106383
5,44,3,A/B,0,0
5,44,3,AB,0,0
5,44,3,E,0,0
5,44,4,U,77,0.8191489361702128
5,44,4,S,9,0.09574468085106383
5,44,4,A,1,0.010638297872340425
5,44,4,B,7,0.07446808510638298
5,44,4,A/B,0,0
5,44,4,AB,0,0
5,44,4,E,0,0
5,45,1,U,91,0.9680851063829787
5,45,1,S,0,0
5,45,1,A,3,0.031914893617021274
5,45,1,B,0,0
5,45,1,A/B,0,0
5,45,1,AB,0,0
5,45,1,E,0,0
5,45,2,U,94,1
5,45,2,S,0,0
5,45,2,A,0,0
5,45,2,B,0,0
5,45,2,A/B,0,0
5,45,2,AB,0,0
5,45,2,E,0,0
5,45,3,U,78,0.8297872340425532
5,45,3,S,0,0
5,45,3,A,16,0.1702127659574468
5,45,3,B,0,0
5,45,3,A/B,0,0
5,45,3,AB,0,0
5,45,3,E,0,0
5,45,4,U,77,0.8191489361702128
5,45,4,S,1,0.010638297872340425
5,45,4,A,16,0.1702127659574468
5,45,4,B,0,0
5,45,4,A/B,0,0
5,45,4,AB,0,0
5,45,4,E,0,0
5,46,1,U,72,0.7659574468085106
5,46,1,S,0,0
5,46,1,A,22,0.23404255319148937
5,46,1,B,0,0
5,46,1,A/B,0,0
5,46,1,AB,0,0
5,46,1,E,0,0
5,46,2,U,94,1
5,46,2,S,0,0
5,46,2,A,0,0
5,46,2,B,0,0
5,46,2,A/B,0,0
5,46,2,AB,0,0
5,46,2,E,0,0
5,46,3,U,62,0.6595744680851063
5,46,3,S,0,0
5,46,3,A,32,0.3404255319148936
5,46,3,B,0,0
5,46,3,A/B,0,0
5,46,3,AB,0,0
5,46,3,E,0,0
5,46,4,U,64,0.6808510638297872
5,46,4,S,0,0
5,46,4,A,30,0.3191489361702128
5,46,4,B,0,0
5,46,4,A/B,0,0
5,46,4,AB,0,0
5,46,4,E,0,0
5,47,1,U,82,0.8723404255319149
5,47,1,S,5,0.05319148936170213
5,47,1,A,1,0.010638297872340425
5,47,1,B,5,0.05319148936170213
5,47,1,A/B,1,0.010638297872340425
5,47,1,AB,0,0
5,47,1,E,0,0
5,47,2,U,85,0.9042553191489362
5,47,2,S,4,0.0425531914893617
5,47,2,A,0,0
5,47,2,B,5,0.05319148936170213
5,47,2,A/B,0,0
5,47,2,AB,0,0
5,47,2,E,0,0
5,47,3,U,82,0.8723404255319149
5,47,3,S,6,0.06382978723404255
5,47,3,A,0,0
5,47,3,B,5,0.05319148936170213
5,47,3,A/B,1,0.010638297872340425
5,47,3,AB,0,0
5,47,3,E,0,0
5,47,4,U,80,0.851063829787234
5,47,4,S,2,0.02127659574468085
5,47,4,A,0,0
5,47,4,B,11,0.11702127659574468
5,47,4,A/B,1,0.010638297872340425
5,47,4,AB,0,0
5,47,4,E,0,0
5,48,1,U,76,0.8085106382978723
5,48,1,S,10,0.10638297872340426
5,48,1,A,1,0.010638297872340425
5,48,1,B,7,0.07446808510638298
5,48,1,A/B,0,0
5,48,1,AB,0,0
5,48,1,E,0,0
5,48,2,U,78,0.8297872340425532
5,48,2,S,6,0.06382978723404255
5,48,2,A,0,0
5,48,2,B,10,0.10638297872340426
5,48,2,A/B,0,0
5,48,2,AB,0,0
5,48,2,E,0,0
5,48,3,U,78,0.8297872340425532
5,48,3,S,5,0.05319148936170213
5,48,3,A,0,0
5,48,3,B,11,0.11702127659574468
5,48,3,A/B,0,0
5,48,3,AB,0,0
5,48,3,E,0,0
5,48,4,U,76,0.8085106382978723
5,48,4,S,6,0.06382978723404255
5,48,4,A,1,0.010638297872340425
5,48,4,B,11,0.11702127659574468
5,48,4,A/B,0,0
5,48,4,AB,0,0
5,48,4,E,0,0
5,49,1,U,81,0.8617021276595744
5,49,1,S,0,0
5,49,1,A,13,0.13829787234042554
5,49,1,B,0,0
5,49,1,A/B,0,0
5,49,1,AB,0,0
5,49,1,E,0,0
5,49,2,U,79,0.8404255319148937
5,49,2,S,0,0
5,49,2,A,15,0.1595744680851064
5,49,2,B,0,0
5,49,2,A/B,0,0
5,49,2,AB,0,0
5,49,2,E,0,0
5,49,3,U,94,1
5,49,3,S,0,0
5,49,3,A,0,0
5,49,3,B,0,0
5,49,3,A/B,0,0
5,49,3,AB,0,0
5,49,3,E,0,0
5,49,4,U,86,0.9148936170212766
5,49,4,S,2,0.02127659574468085
5,49,4,A,6,0.06382978723404255
5,49,4,B,0,0
5,49,4,A/B,0,0
5,49,4,AB,0,0
5,49,4,E,0,0
5,50,1,U,66,0.7021276595744681
5,50,1,S,4,0.0425531914893617
5,50,1,A,24,0.2553191489361702
5,50,1,B,0,0
5,50,1,A/B,0,0
5,50,1,AB,0,0
5,50,1,E,0,0
5,50,2,U,86,0.9148936170212766
5,50,2,S,0,0
5,50,2,A,8,0.0851063829787234
5,50,2,B,0,0
5,50,2,A/B,0,0
5,50,2,AB,0,0
5,50,2,E,0,0
5,50,3,U,70,0.7446808510638298
5,50,3,S,0,0
5,50,3,A,24,0.2553191489361702
5,50,3,B,0,0
5,50,3,A/B,0,0
5,50,3,AB,0,0
5,50,3,E,0,0
5,50,4,U,67,0.7127659574468085
5,50,4,S,3,0.031914893617021274
5,50,4,A,24,0.2553191489361702
5,50,4,B,0,0
5,50,4,A/B,0,0
5,50,4,AB,0,0
5,50,4,E,0,0
5,51,1,U,75,0.7978723404255319
5,51,1,S,2,0.02127659574468085
5,51,1,A,0,0
5,51,1,B,17,0.18085106382978725
5,51,1,A/B,0,0
5,51,1,AB,0,0
5,51,1,E,0,0
5,51,2,U,94,1
5,51,2,S,0,0
5,51,2,A,0,0
5,51,2,B,0,0
5,51,2,A/B,0,0
5,51,2,AB,0,0
5,51,2,E,0,0
5,51,3,U,73,0.776595744680851
5,51,3,S,2,0.02127659574468085
5,51,3,A,0,0
5,51,3,B,19,0.20212765957446807
5,51,3,A/B,0,0
5,51,3,AB,0,0
5,51,3,E,0,0
5,51,4,U,73,0.776595744680851
5,51,4,S,4,0.0425531914893617
5,51,4,A,0,0
5,51,4,B,16,0.1702127659574468
